player_id,player_name
343973,Zoran Nizic
442382,Ivan Oleynikov
354078,Idris Umaev
423400,Turpal-Ali Ibishev
93690,Khalid Kadyrov
300546,Yuri Zhuravlev
122080,Andrey Semenov
132557,Artem Timofeev
367688,Lechi Sadulaev
146645,Aleksandr Troshechkin
142468,Anton Shvets
280203,Vladimir Iljin
360664,Gamid Agalarov
56324,Rizvan Utsiev
381697,Kirill Folmer
341226,Mikhail Oparin
442381,Rizvan Tashaev
312986,Georgi Shelia
283673,Miroslav Bogosavac
363100,Evgeni Kharin
296570,Bernard Berisha
103207,Irakli Kvekveskiri
442559,Oleg Dmitriev
442556,Ruslan Magal
121877,Khyzyr Appaev
442560,Maksim Maksimov
442566,Evgeni Morozov
433471,Ilya Svinov
442564,Matvey Ivakhnov
442562,Vladislav Masternoy
120660,Mikhail Smirnov
130991,Kirill Suslov
442561,Andrey Mendel
76773,Sergey Bryzgalov
442565,Daniil Chernyakov
236300,Alikhan Shavaev
393113,Evgeni Shlyakov
371592,Aleksey Gorodovoy
442557,Vasili Cherov
111934,Sergey Bozhin
442558,Aslan Dashaev
341224,Ilnur Alshin
370998,Roman Akbashev
117650,Danijel Miskic
252586,Eric Bicfalvi
433446,Aleksandr Yushin
32039,Oleg Shatov
420326,Yuri Zheleznov
353950,Mingiyan Beveev
411097,Ramazan Gadzhimuradov
90454,Roman Emeljanov
122167,Vyacheslav Podberezkin
115024,Aleksey Evseev
423425,Dmitri Landakov
285693,Igor Konovalov
442316,Aleksey Kashtanov
111793,Ilya Pomazun
140548,Aleksey Gerasimov
438044,Ilya Bykovskiy
407323,Ivan Kuzmichev
353948,Andrey Egorychev
427263,Fanil Sungatulin
442949,Emmersón
400822,Eduard Spertsyan
117710,Cristian Ramírez
329019,Matvey Safonov
404601,Vyacheslav Litvinov
373494,Sergey Borodin
425426,Sergey Volkov
30083,Aleksey Ionov
425996,Vyacheslav Yakimov
341315,Magomed-Shapi Suleymanov
425425,Irakli Manelov
443273,Rustam Khalnazarov
243757,Ilzat Akhmetov
395836,Stanislav Agkatsev
443274,Dmitri Kratkov
437929,Mikhail Sukhoruchenko
438833,Grigori Zhilkin
437499,David Kokoev
434309,Oleg Isaenko
434689,Vladislav Samko
442988,Mihajlo Banjac
103207,Irakli Kvekveskiri
442559,Oleg Dmitriev
442556,Ruslan Magal
341224,Ilnur Alshin
442560,Maksim Maksimov
121877,Khyzyr Appaev
442563,Georgi Gongadze
393113,Evgeni Shlyakov
433471,Ilya Svinov
236300,Alikhan Shavaev
442561,Andrey Mendel
442562,Vladislav Masternoy
120660,Mikhail Smirnov
442564,Matvey Ivakhnov
442565,Daniil Chernyakov
130991,Kirill Suslov
442566,Evgeni Morozov
76773,Sergey Bryzgalov
371592,Aleksey Gorodovoy
442557,Vasili Cherov
442558,Aslan Dashaev
111934,Sergey Bozhin
370998,Roman Akbashev
331383,Nikola Moro
420324,Luka Gagnidze
254686,Igor Leshchuk
419901,Yaroslav Gladyshev
433443,Denis Osokin
411081,Ivan Budachev
30202,Anton Shunin
393115,Denis Makarov
38190,Fedor Smolov
354056,Vyacheslav Grulev
360758,Daniil Lesovoy
404327,Konstantin Tyukavin
395726,Vladislav Karapuzov
405809,Aleksandr Kutitskiy
410988,Saba Sazonov
326350,Dmitri Skopintsev
35890,Sergey Parshivlyuk
322649,Daniil Fomin
400185,Arsen Zakharyan
135584,Diego Laxalt
443304,Roberto Fernández
115097,Douglas Santos
337783,Rodrigão
295768,Claudinho
337841,Wendel
146780,Malcom
300264,Ivan
322162,Mateo Cassierra
126539,Wílmar Barrios
29106,Dejan Lovren
364703,Nuraly Alip
378531,Dmitri Chistyakov
421346,Yaroslav Mikhaylov
396285,Daniil Odoevskiy
360679,Aleksey Sutormin
379203,Andrey Mostovoy
342005,Arsen Adamov
420368,Ivan Sergeev
19278,Mikhail Kerzhakov
296053,Zelimkhan Bakaev
42226,Aleksandr Erokhin
360818,Danil Krugovoy
125095,Tin Jedvaj
363535,Wilson Isidor
231150,François Kamano
141875,Gyrano Kerk
343086,Ivan Ignatjev
434598,Artem Karpukas
278156,Dmitri Barinov
393073,Maksim Nenakhov
143799,Anton Miranchuk
58610,Guilherme
420071,Maksim Petrov
360939,Nayair Tiknizyan
420070,Sergey Babkin
396542,Andrey Savin
372377,Konstantin Maradishvili
349231,Daniil Kulikov
413681,Daniil Khudyakov
244050,Dmitri Zhivoglyadov
374555,Stanislav Magkeev
404100,Mark Mampassi
443358,Egor Pogostnov
418196,Marko Rakonjac
38498,Joãozinho
442511,Artem Meshchaninov
30465,Christian Noboa
280268,Georgi Melkadze
361696,Vanja Drkusic
442512,Kirill Ushatov
67736,Nikolay Zabolotny
70685,Artur Yusupov
35892,Soslan Dzhanaev
420369,Vladislav Sarveli
433457,Artem Makarchuk
38176,Nikita Burmistrov
84625,Ibragim Tsallagov
321380,Denis Adamov
378911,Igor Yurganov
411438,Kirill Kravtsov
378517,Ivan Miladinovic
285812,Victorien Angban
120906,Sergey Terekhov
443404,Timofey Shipunov
442510,Daniil Martovoy
363308,Darko Todorovic
326581,Mohamed Konaté
343973,Zoran Nizic
398088,Marat Bystrov
341226,Mikhail Oparin
360664,Gamid Agalarov
381697,Kirill Folmer
442381,Rizvan Tashaev
142468,Anton Shvets
367688,Lechi Sadulaev
56324,Rizvan Utsiev
93690,Khalid Kadyrov
354078,Idris Umaev
122080,Andrey Semenov
300546,Yuri Zhuravlev
132557,Artem Timofeev
312986,Georgi Shelia
146645,Aleksandr Troshechkin
442382,Ivan Oleynikov
280203,Vladimir Iljin
283673,Miroslav Bogosavac
296570,Bernard Berisha
395174,Milson
442519,Mamadou Maiga
341272,Nikolay Kalinskiy
422934,Daniil Kornyushin
129944,Vyacheslav Krotov
75843,Artur Nigmatullin
433445,Viktor Aleksandrov
420559,Kirill Gotsuk
355135,Nikita Kakkoev
370983,Dmitri Rybchinskiy
371492,Ilya Agapov
420562,Ilya Berkovskiy
442520,David Kobesov
407620,Edgar Sevikyan
285421,Albert Sharipov
271111,Dmitri Stotskiy
420563,Daniil Penchikov
335639,Nikita Goylo
395551,Konstantin Shiltsov
420560,Artur Anisimov
380714,Timur Suleymanov
423853,Ibrokhimkhalil Yuldoshev
